Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24
_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
62051fe43bbcef0b658fd5a8,,63.37,97.41,63.37,69.11,"113,0,0,0",custom,custom,-1,1,21.39689999999106,0,15.77,false,false,english_1k,none,normal,false,false,false,,1644503013000
62051fba3bbcef0b658fd3d5,,57.75,97.3,59.38,70.29,"106,1,0,0",custom,custom,-1,0,22.02620000000298,0,0,false,false,english_1k,none,normal,false,false,false,,1644502971000
62051fa03bbcef0b658fd2bc,,64.59,97.35,68.21,76.07,"107,2,0,0",custom,custom,-1,1,19.879400000005962,0,0.54,false,false,english_1k,none,normal,false,false,false,,1644502945000
62051f873bbcef0b658fd1a0,true,66.31,98.23,66.31,58.48,"111,0,0,0",custom,custom,-1,5,20.086,0,15.78,false,false,english_1k,none,normal,false,false,false,,1644502920000
62051f0c3bbcef0b658c5832,,47.78,86.61,66.06,64.65,"81,9,0,1",custom,custom,-1,0,20.3445,0,0,false,false,english_1k,none,normal,false,false,false,,1644502797000
62051ef43bbcef0b65887163,true,64.41,97.37,64.41,69.62,"111,0,0,0",custom,custom,-1,3,20.67909999999404,0,8.25,false,false,english_1k,none,normal,false,false,false,,1644502772000
62051ece3bbcef0b65886fe2,,52.38,84.87,61.75,68.15,"95,8,0,1",custom,custom,-1,1,21.76590000000596,0,8.55,false,false,english_1k,none,normal,false,false,false,,1644502734000
62051e673bbcef0b65886bad,true,63.18,93.16,74.03,74.05,"99,4,0,1",custom,custom,-1,1,18.80379999999702,0,5.02,false,false,english_1k,none,normal,false,false,false,,1644502632000
62051dd93bbcef0b6584f176,,45.4,96.05,50.2,69.36,"227,5,0,0",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1644502489000
62051d933bbcef0b658108f7,,46.79,95.58,47.99,63.78,"234,1,0,0",time,60,-1,3,60.01,0,36.1,false,false,english_1k,none,normal,false,false,false,,1644502420000
62051d283bbcef0b658104bc,,43.19,94.05,49.99,66.96,"216,7,0,2",time,60,-1,2,60.01,0,3.91,false,false,english_1k,none,normal,false,false,false,,1644502313000
62051cc93bbcef0b65810108,,36.8,89.02,48.8,66.18,"184,15,1,0",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1644502217000
62051c883bbcef0b6579a41e,,44.39,93.46,51.59,66.92,"222,8,1,2",time,60,-1,2,60.01,0,17.83,false,false,english_1k,none,normal,false,false,false,,1644502152000
62051c0d3bbcef0b65799eb1,,46.2,95.37,51.4,69.36,"231,6,0,0",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1644502030000
62051bcf3bbcef0b65799c23,,41.79,94.26,48.39,63.58,"209,7,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644501968000
62051b633bbcef0b65723db5,,44.59,95.72,51.39,70.44,"223,6,1,0",time,60,-1,1,60.01,0,0.86,false,false,english_1k,none,normal,false,false,false,,1644501860000
62051b103bbcef0b65723a73,,38.59,91.57,49.59,67.73,"193,12,1,2",time,60,-1,1,60.01,0,1.5,false,false,english_1k,none,normal,false,false,false,,1644501777000
62051a423bbcef0b656ad832,true,49.39,96.95,51.79,71.65,"247,4,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644501571000
620519f53bbcef0b656ad4fd,,43.4,95.71,46.2,69.14,"217,4,1,0",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1644501493000
620519a83bbcef0b656ad1bd,,34.99,86.9,44.79,64.7,"175,18,0,0",time,60,-1,2,60.01,0,3.67,false,false,english_1k,none,normal,false,false,false,,1644501416000
6205191f3bbcef0b6563723f,,40.8,90.7,50.8,67.04,"204,12,1,1",time,60,-1,6,60,0,79.93,false,false,english_1k,none,normal,false,false,false,,1644501279000
620518303bbcef0b65636968,,45,92.48,52.8,70.2,"225,11,0,1",time,60,-1,4,60,0,56.29,false,false,english_1k,none,normal,false,false,false,,1644501040000
6204caa33bbcef0b6578e2db,,46,97.52,48.4,62.7,"230,4,0,0",time,60,-1,0,60,1,0,false,false,english_1k,none,normal,false,false,false,,1644481187000
6204ca633bbcef0b6574fc23,,39,92.53,48,59.5,"195,10,0,1",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1644481123000
6204ca203bbcef0b6574fab1,,36.6,89.88,49.2,68,"183,14,0,3",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1644481057000
6204c9d93bbcef0b6574f91e,,39.62,92.01,50.04,63.6,"228,15,0,1",words,50,-1,3,69.06,0,31.92,false,false,english_1k,none,normal,false,false,false,,1644480986000
6204c9673bbcef0b656d9d82,,38.26,90.17,50.68,65.53,"222,16,0,5",words,50,-1,2,69.62,1,1.21,false,false,english_1k,none,normal,false,false,false,,1644480872000
6204c9163bbcef0b656d9b7b,,46.07,90.2,55.21,71.43,"247,19,2,0",words,50,-1,3,64.34,0,5.19,false,false,english_1k,none,normal,false,false,false,,1644480791000
6204c8c33bbcef0b656d996d,,38.72,94.16,48.68,58.64,"245,10,1,0",words,50,-1,0,75.93,0,0,false,false,english_1k,none,normal,false,false,false,,1644480707000
6204c8223bbcef0b65663cb1,,47.2,93.31,53.8,68.33,"236,13,0,2",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1644480546000
6204c7d93bbcef0b65663b20,,44.2,96.02,50.2,70.24,"221,6,0,0",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1644480474000
6204c7943bbcef0b65663985,,40.8,90.84,49.8,69.93,"204,13,0,1",time,60,-1,5,60,0,35.92,false,false,english_1k,none,normal,false,false,false,,1644480404000
620474093bbcef0b655a7fa8,,48.59,96.88,51.19,68.89,"243,6,0,0",time,60,-1,2,60.01,1,7.29,false,false,english_1k,none,normal,false,false,false,,1644459018000
6204722c3bbcef0b654bc3fa,,46.39,98.35,48.19,62.42,"232,2,0,0",time,60,-1,8,60.01,0,25.27,false,false,english_1k,none,normal,false,false,false,,1644458541000
620471c13bbcef0b654bc17e,,43.39,94.69,48.99,63.33,"217,7,1,1",time,60,-1,3,60.01,0,27.43,false,false,english_1k,none,normal,false,false,false,,1644458433000
620471593bbcef0b65446777,,42,96.93,45.6,59.88,"210,4,0,0",time,60,-1,0,60,1,0,false,false,english_1k,none,normal,false,false,false,,1644458330000
620471173bbcef0b654465b0,,34.99,88.31,49.39,65.94,"175,16,0,3",time,60,-1,3,60.01,1,32.02,false,false,english_1k,none,normal,false,false,false,,1644458263000
620470a93bbcef0b654462cc,,38.4,86.17,50.6,61.51,"192,25,1,3",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1644458154000
620470683bbcef0b6540ee15,,40.39,94.31,48.99,68.3,"202,7,0,0",time,60,-1,2,60.01,0,6.19,false,false,english_1k,none,normal,false,false,false,,1644458089000
62046fcc3bbcef0b653d05b9,,47.39,95.09,52.79,68.72,"237,7,0,0",time,60,-1,1,60.01,0,0.96,false,false,english_1k,none,normal,false,false,false,,1644457933000
62046f463bbcef0b65398f3e,,46.19,90.91,54.99,70.65,"231,17,1,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644457799000
62046eee3bbcef0b6535a8be,,37.59,89.6,49.79,63.83,"188,11,3,3",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644457711000
62046e493bbcef0b6535a499,,34.99,87.26,51.59,66.84,"175,18,0,3",time,60,-1,3,60.01,0,51.86,false,false,english_1k,none,normal,false,false,false,,1644457546000
62046dbd3bbcef0b652e496a,,47.2,92.28,57,70.82,"236,13,1,1",time,60,-1,2,60,0,3.98,false,false,english_1k,none,normal,false,false,false,,1644457406000
62046d713bbcef0b652e4773,,38.4,90.73,51.6,67.94,"192,14,1,1",time,60,-1,1,60,0,0.66,false,false,english_1k,none,normal,false,false,false,,1644457330000
62046d2a3bbcef0b652e4572,,48.19,93.68,56.59,69.83,"241,9,1,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644457259000
62046cd03bbcef0b6526eb67,,43.19,89.29,55.99,69.78,"216,19,1,1",time,60,-1,1,60.01,0,0.62,false,false,english_1k,none,normal,false,false,false,,1644457168000
62046c663bbcef0b6526e8a6,true,49.2,90.91,57.2,66.75,"246,17,1,3",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1644457062000
62046c213bbcef0b6526e6cf,,44.4,91.3,55.2,70.25,"222,14,1,2",time,60,-1,2,60,0,17.39,false,false,english_1k,none,normal,false,false,false,,1644456993000
62046bb73bbcef0b65237122,true,48.59,91.16,58.59,71.21,"243,17,0,3",time,60,-1,2,60.01,0,2.84,false,false,english_1k,none,normal,false,false,false,,1644456888000
62046b6a3bbcef0b651f8adc,,42.86,90.27,53.26,70.08,"235,15,0,1",words,50,-1,7,65.79,0,54.29,false,false,english_1k,none,normal,false,false,false,,1644456811000
62046a7f3bbcef0b65182d80,,45.35,92.7,50.23,64.81,"279,11,1,3",words,50,-1,1,73.82,0,15.33,false,false,english_1k,none,normal,false,false,false,,1644456575000
6203ea515fb0a4058607753b,,40.12,92.06,48.78,67.04,"227,12,1,0",words,50,-1,9,67.9,0,202.39,false,false,english_1k,none,normal,false,false,false,,1644423761000
6203e9245fb0a40586001432,,40.84,93.38,49.5,65.97,"236,9,1,0",words,50,-1,1,69.34,0,1.28,false,false,english_1k,none,normal,false,false,false,,1644423460000
6203e8d65fb0a4058600110d,,39.59,90.34,52.55,66.89,"217,15,0,0",words,50,-1,3,65.77,0,3.19,false,false,english_1k,none,normal,false,false,false,,1644423382000
6203e82e5fb0a40586f8b5a4,,40.99,90.88,52.52,62.89,"231,16,2,1",words,50,-1,0,67.63,0,0,false,false,english_1k,none,normal,false,false,false,,1644423214000
6203e7de5fb0a40586f8b218,,37.19,90.8,49.99,61.28,"186,13,1,1",time,60,-1,4,60.01,2,86.51,false,false,english_1k,none,normal,false,false,false,,1644423134000
6203e73b5fb0a40586f15721,,41.99,92.66,51.59,64.5,"210,10,1,0",time,60,-1,1,60.01,0,0.26,false,false,english_1k,none,normal,false,false,false,,1644422971000
6203e6db5fb0a40586f15353,,40.2,88.17,52.4,65.29,"201,19,2,3",time,60,-1,2,60,1,14.39,false,false,english_1k,none,normal,false,false,false,,1644422876000
6203e68b5fb0a40586f15014,,39,91.16,49.8,63.25,"195,13,1,0",time,60,-1,4,60,0,26.69,false,false,english_1k,none,normal,false,false,false,,1644422795000
6203e6285fb0a40586edda38,,39.79,89.58,51.79,70.55,"199,15,2,1",time,60,-1,4,60.01,0,67.37,false,false,english_1k,none,normal,false,false,false,,1644422696000
6203e5985fb0a40586e9f1ef,,46.59,94.32,52.79,68.62,"233,7,2,2",time,60,-1,23,60.01,0,275.65,false,false,english_1k,none,normal,false,false,false,,1644422553000
6203e1545fb0a40586cc73a4,,41.99,89.11,51.18,63.82,"210,18,0,5",time,60,-1,2,60.02,0,16.31,false,false,english_1k,none,normal,false,false,false,,1644421460000
6203e0c25fb0a40586cc6d6d,,46.58,93.92,51.38,69.09,"233,5,1,0",time,60,-1,2,60.02,0,9.17,false,false,english_1k,none,normal,false,false,false,,1644421314000
6203dfe65fb0a40586c50f6a,,45.98,94.96,50.97,64.92,"230,6,0,0",time,60,-1,10,60.03,0,72.11,false,false,english_1k,none,normal,false,false,false,,1644421095000
6203d2825fb0a4058673e2f0,true,47.78,97.29,51.58,69.59,"239,4,0,0",time,60,-1,1,60.02,0,4.81,false,false,english_1k,none,normal,false,false,false,,1644417667000
6203d1e05fb0a405866c8862,,40.08,92.91,47.29,65.24,"239,13,0,4",words,50,-1,0,71.56,0,0,false,false,english_1k,none,normal,false,false,false,,1644417504000
6203d1925fb0a405866c857d,,39.53,93.29,48.08,65.38,"245,11,0,0",words,50,-1,0,74.38,0,0,false,false,english_1k,none,normal,false,false,false,,1644417426000
6203d13e5fb0a405866c826c,,45.23,95,48.72,63.42,"272,6,0,0",words,50,-1,1,72.17,0,2.61,false,false,english_1k,none,normal,false,false,false,,1644417343000
6203d0e75fb0a40586652b07,,42.82,91.79,51.93,71.28,"221,13,0,1",words,50,-1,1,61.93,0,8.4,false,false,english_1k,none,normal,false,false,false,,1644417255000
6203d0995fb0a4058665279a,,42.57,93.99,48.63,65.17,"246,6,3,0",words,50,-1,5,69.34,0,55.66,false,false,english_1k,none,normal,false,false,false,,1644417178000
6203cdbb5fb0a405865662aa,,44.36,95.04,50.31,65.05,"246,6,0,1",words,50,-1,1,66.55,1,0.15,false,false,english_1k,none,normal,false,false,false,,1644416444000
6203cd595fb0a405864f0a4f,,40.53,94.44,46.85,60.92,"263,7,1,0",words,50,-1,0,77.86,1,0,false,false,english_1k,none,normal,false,false,false,,1644416345000
62038d9a0004acbd88c3731a,,38.19,91.67,47.79,62.38,"191,11,0,0",time,60,-1,6,60.01,0,61.46,false,false,english_1k,none,normal,false,false,false,,1644400026000
62038c890004acbd88bc19a8,,37.9,89.53,50.76,66.05,"221,19,0,1",words,50,-1,0,69.98,0,0,false,false,english_1k,none,normal,false,false,false,,1644399754000
62038bb40004acbd88b4c133,,45.24,91.18,55.43,69.58,"222,15,1,2",words,50,-1,11,58.88,0,72,false,false,english,none,normal,false,false,false,,1644399540000
62038ae60004acbd88b4bc22,,50,94.33,56.4,60.73,"125,5,0,0",time,30,-1,19,30,0,76.1,false,false,english,none,normal,false,false,false,,1644399335000
62038a570004acbd88ad65d9,,50.4,92.7,50.4,63.95,"126,0,0,0",time,30,-1,5,30,0,12.59,false,false,english,none,normal,false,false,false,,1644399192000
62038a2a0004acbd88ad64d9,,44,90.63,50.4,58.57,"110,8,0,1",time,30,-1,14,30,0,42.43,false,false,english,none,normal,false,false,false,,1644399146000
620389c20004acbd88ad628e,,44.8,89.13,55.2,66.99,"112,11,0,1",time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1644399042000
620389a20004acbd88ad61d8,,18.4,87.18,18.4,17.87,"46,0,0,0",time,30,-1,0,30,2,0,false,false,english,none,normal,false,false,false,,1644399011000
620389800004acbd88a60e2c,,46.4,89.51,57.2,63,"116,10,1,0",time,30,-1,37,30,0,155.38,false,false,english,none,normal,false,false,false,,1644398977000
620388770004acbd88a607dc,true,58.8,96.84,63.2,68.26,"147,3,0,0",time,30,-1,5,30,0,22.56,false,false,english,none,normal,false,false,false,,1644398711000
620388360004acbd889eb35c,,49.6,96.99,53.2,61.97,"124,2,0,0",time,30,-1,5,30,0,24.21,false,false,english,none,normal,false,false,false,,1644398646000
620387f00004acbd889eb18d,true,51.2,91.95,59.6,71.77,"128,8,0,3",time,30,-1,2,30,0,32.83,false,false,english,none,normal,false,false,false,,1644398576000
620387a40004acbd889eafc0,true,50.67,94.84,56.07,61.55,"225,6,0,0",words,50,-1,0,53.29,0,0,false,false,english,none,normal,false,false,false,,1644398500000
6203875d0004acbd889eae1f,true,49.78,92.91,57.48,63.96,"220,12,0,0",words,50,-1,1,53.03,0,1.03,false,false,english,none,normal,false,false,false,,1644398429000
620387160004acbd8897598a,true,47.18,92.05,56.19,61.42,"220,11,1,0",words,50,-1,2,55.95,0,13.76,false,false,english,none,normal,false,false,false,,1644398359000
620386730004acbd889755b8,,39.09,87.68,49.72,65.8,"217,21,2,1",words,50,-1,3,66.61,0,20.27,false,false,english_1k,none,normal,false,false,false,,1644398195000
6203859b0004acbd888ffd56,true,43.08,91.97,50.44,65.37,"117,7,0,1",words,25,-1,1,32.59,0,0.04,false,false,english_1k,none,normal,false,false,false,,1644397979000
620385700004acbd888ffc46,,39.26,93.1,49.07,66.14,"116,7,0,0",words,25,-1,4,35.46,0,27.22,false,false,english_1k,none,normal,false,false,false,,1644397936000
620385180004acbd888ffa00,,37.5,88.61,47.56,58.82,"220,19,0,8",words,50,-1,7,70.4,0,84.86,false,false,english_1k,none,normal,false,false,false,,1644397849000
620384650004acbd8888a2be,,39.75,87.32,51.32,61.98,"220,25,1,2",words,50,-1,3,66.41,0,12.45,false,false,english_1k,none,normal,false,false,false,,1644397670000
620383ac0004acbd88852cd9,true,42.06,91.67,50.06,67.26,"121,7,1,1",words,25,-1,1,34.52,0,4.82,false,false,english_1k,none,normal,false,false,false,,1644397484000
620383720004acbd888149e5,,41.7,88.28,52.7,63.47,"216,16,4,2",words,50,-1,4,62.16,0,4.39,false,false,english_1k,none,normal,false,false,false,,1644397427000
620383210004acbd88814808,,39.47,90.03,50.16,63.27,"229,18,1,1",words,50,-1,1,69.62,0,5.38,false,false,english_1k,none,normal,false,false,false,,1644397345000
620382a20004acbd888144f7,,45.58,94.03,53.57,67.44,"228,9,0,2",time,60,-1,0,60.03,0,0,false,false,english_1k,none,normal,false,false,false,,1644397219000
620382210004acbd8879eec7,true,38.14,89.81,48.45,64.18,"455,35,3,2",words,100,-1,0,143.15,1,0,false,false,english_1k,none,normal,false,false,false,,1644397089000
6203818c0004acbd8879eaa6,true,34.58,89.08,46.05,59.3,"428,32,0,0",words,100,-1,2,148.53,1,0.49,false,false,english_1k,none,normal,false,false,false,,1644396940000
620380d00004acbd887292ae,true,38.24,91.67,48.31,56.34,"114,7,0,1",words,25,-1,0,35.77,0,0,false,false,english_1k,none,normal,false,false,false,,1644396752000
620380a90004acbd887291a8,,32.73,86.93,48.62,65.12,"103,12,1,0",words,25,-1,2,37.76,0,5.02,false,false,english_1k,none,normal,false,false,false,,1644396714000
6203807a0004acbd8872905e,true,35.94,90.07,47.36,64.73,"107,8,0,2",words,25,-1,0,35.73,0,0,false,false,english_1k,none,normal,false,false,false,,1644396666000
6203804d0004acbd88728f47,true,33.89,88.15,51.41,62.66,"89,8,1,2",words,25,-1,0,31.51,0,0,false,false,english_1k,none,normal,false,false,false,,1644396621000
6203800c0004acbd886b3ac1,true,49.96,96.15,55.27,71.22,"47,1,0,0",words,10,-1,1,11.29,0,9.85,false,false,english_1k,none,normal,false,false,false,,1644396557000
62037ff00004acbd886b39f7,true,34.09,91.23,49.82,56.04,"39,3,0,0",words,10,-1,0,13.73,0,0,false,false,english_1k,none,normal,false,false,false,,1644396528000
62037f9d0004acbd886b37f0,true,39.09,90.96,49.29,66.41,"391,23,0,5",time,120,-1,0,120.03,0,0,false,false,english_1k,none,normal,false,false,false,,1644396446000
62037f150004acbd886b349c,true,37.49,87.82,50.69,64.26,"375,37,1,6",time,120,-1,3,120.03,1,6.3,false,false,english_1k,none,normal,false,false,false,,1644396310000
62037e680004acbd8863dd5b,true,37.39,86.5,52.29,66.53,"374,39,4,2",time,120,-1,4,120.02,1,9.97,false,false,english_1k,none,normal,false,false,false,,1644396137000
62037db30004acbd885c8643,,52.8,97.22,57.6,69.38,"66,1,0,1",time,15,-1,0,15,0,0,false,false,english_1k,none,normal,false,false,false,,1644395955000
62037da20004acbd885c85de,,39.2,87.88,52,76.82,"49,5,0,0",time,15,-1,0,15,0,0,false,false,english_1k,none,normal,false,false,false,,1644395938000
62037d8b0004acbd885c8552,true,54.4,95.95,58.4,66.52,"68,1,0,0",time,15,-1,0,15,0,0,false,false,english_1k,none,normal,false,false,false,,1644395915000
62037d780004acbd885c84e1,,46.4,92.86,56,65.31,"58,3,0,1",time,15,-1,3,15,0,7.05,false,false,english_1k,none,normal,false,false,false,,1644395897000
62037d510004acbd885c83ce,true,48.8,90.41,58.4,73.09,"61,5,0,0",time,15,-1,1,15,0,12.45,false,false,english_1k,none,normal,false,false,false,,1644395858000
62037d2d0004acbd885c82e3,,22.4,75.36,55.2,71.6,"28,11,0,0",time,15,-1,0,15,0,0,false,false,english_1k,none,normal,false,false,false,,1644395822000
62037d1a0004acbd885c8269,true,43.14,88.89,57.52,69.38,"54,6,0,0",time,15,-1,0,15.02,0,0,false,false,english_1k,none,normal,false,false,false,,1644395802000
62037c9d0004acbd88552c89,,43.6,91.79,53.2,69.02,"109,6,0,2",time,30,-1,4,30,0,19.76,false,false,english_1k,none,normal,false,false,false,,1644395678000
62037c4e0004acbd88552a8b,,41.6,88.98,50.4,67.34,"104,9,0,1",time,30,-1,0,30,0,0,false,false,english_1k,none,normal,false,false,false,,1644395599000
62037c290004acbd8855298f,,39.16,86.72,50.75,57.7,"98,10,0,1",time,30,-1,1,30.03,0,6.13,false,false,english_1k,none,normal,false,false,false,,1644395562000
62037bd10004acbd8855273f,,41.17,90.7,50.77,59.23,"103,6,0,2",time,30,-1,4,30.02,0,41.56,false,false,english_1k,none,normal,false,false,false,,1644395474000
62037a990004acbd884dcc4c,,37.59,89.26,47.18,73.23,"94,6,0,2",time,30,-1,0,30.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644395161000
62037a740004acbd884dcb5f,,48.8,94.81,53.2,77.23,"122,2,1,0",time,30,-1,0,30,0,0,false,false,english_1k,none,normal,false,false,false,,1644395124000
62037a500004acbd884a593c,,41.6,89.55,53.2,69.02,"104,8,0,1",time,30,-1,0,30,0,0,false,false,english_1k,none,normal,false,false,false,,1644395088000
62037a2b0004acbd884676ab,,42.39,93.55,49.58,56.88,"106,5,0,1",time,30,-1,1,30.01,1,9.09,false,false,english_1k,none,normal,false,false,false,,1644395052000
620379fc0004acbd8846758e,,43.99,95.04,47.98,61.88,"110,3,0,0",time,30,-1,1,30.01,0,12.28,false,false,english_1k,none,normal,false,false,false,,1644395005000
6203799d0004acbd88467364,,34.79,93.1,46.38,62.4,"87,4,0,0",time,30,-1,2,30.01,0,24.21,false,false,english_1k,none,normal,false,false,false,,1644394909000
620379500004acbd88467162,,31.84,84.14,44.77,50.27,"101,13,1,6",quote,340,1,0,38.06,1,0,false,false,english_1k,none,normal,false,false,false,,1644394832000
620379250004acbd8842ff1a,,35.46,92.91,42.72,45.31,"210,10,0,1",quote,2679,1,0,71.06,4,0,false,false,english_1k,none,normal,false,false,false,,1644394789000
620378c80004acbd883f1b41,,37.97,88.89,48.77,67.83,"95,6,0,0",time,30,-1,1,30.02,0,5.38,false,false,english_1k,none,normal,false,false,false,,1644394696000
620378890004acbd883f19d6,,39.96,96.15,39.96,60.8,"100,0,0,0",time,30,-1,5,30.03,0,84.67,false,false,english_1k,none,normal,false,false,false,,1644394633000
620377ec0004acbd8837c384,,37.17,87.37,48.21,62.18,"222,18,3,2",words,50,-1,0,71.68,0,0,false,false,english_1k,none,normal,false,false,false,,1644394476000
620377a10004acbd8837c1d4,,36.91,88.93,45.3,62.71,"242,16,0,1",words,50,-1,0,78.68,0,0,false,false,english_1k,none,normal,false,false,false,,1644394401000
620377400004acbd8837bf8d,,49.67,96.14,54.89,68.53,"257,6,0,0",words,50,-1,1,62.09,0,2.3,false,false,english_1k,none,normal,false,false,false,,1644394305000
620376e90004acbd8837bd63,,43.06,89.16,53.18,64.85,"230,17,3,1",words,50,-1,3,64.09,0,62.21,false,false,english_1k,none,normal,false,false,false,,1644394217000
620376580004acbd88306731,,36.79,92.98,45.58,59.6,"92,5,0,0",time,30,-1,0,30.01,1,0,false,false,english_1k,none,normal,false,false,false,,1644394073000
62033e350004acbd88cf8741,true,49.6,100,49.6,66.52,"124,0,0,0",time,30,-1,1,30,0,4.9,false,false,english_1k,none,normal,false,false,false,,1644379701000
62033e0c0004acbd88cf863e,,40,99.03,41.2,59.05,"100,1,0,0",time,30,-1,2,30,0,12.25,false,false,english_1k,none,normal,false,false,false,,1644379660000
62033ddb0004acbd88cf84f2,true,42.8,94.21,47.6,64.67,"107,3,0,0",time,30,-1,1,30,0,5.62,false,false,english_1k,none,normal,false,false,false,,1644379611000
62033db20004acbd88cf83e8,,36,89.26,48.4,67.69,"90,7,1,0",time,30,-1,0,30,0,0,false,false,english_1k,none,normal,false,false,false,,1644379571000
62033d8d0004acbd88cf82e9,true,42.79,95.54,42.79,60.33,"107,0,0,0",time,30,-1,5,30.01,0,86.41,false,false,english_1k,none,normal,false,false,false,,1644379533000
62033d030004acbd88c82d3a,,37.67,89.79,45.9,59.31,"229,15,0,2",words,50,-1,5,72.94,0,95.18,false,false,english_1k,none,normal,false,false,false,,1644379395000
62033c3f0004acbd88c827cd,,38.16,88.19,49.48,66.14,"219,20,0,0",words,50,-1,3,68.87,0,101.98,false,false,english_1k,none,normal,false,false,false,,1644379200000
62033b300004acbd88c0cdf8,true,50.6,95.32,56.88,69.25,"266,8,1,0",words,50,-1,1,63.08,0,1.88,false,false,english_1k,none,normal,false,false,false,,1644378929000
62033a820004acbd88b976ea,true,45.35,91.91,53.08,68.06,"258,8,3,0",words,50,-1,0,68.27,0,0,false,false,english_1k,none,normal,false,false,false,,1644378755000
62033a370004acbd88b9749b,,40.6,90.2,49.4,63.66,"203,9,0,2",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1644378679000
620339f70004acbd88b972a4,,38.79,88.45,49.19,60.86,"194,15,1,1",time,60,-1,1,60.01,0,11.02,false,false,english_1k,none,normal,false,false,false,,1644378615000
620335fe0004acbd889c0bec,,43.19,91.92,50.59,71.53,"216,8,0,2",time,60,-1,1,60.01,0,17.54,false,false,english_1k,none,normal,false,false,false,,1644377599000
620335a90004acbd889c0969,,40.99,88.89,50.59,69.5,"205,11,1,4",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644377514000
62032c9e0004acbd88613a96,true,46.19,91.1,55.59,61.13,"231,15,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644375199000
620244d90004acbd88b2a098,true,36.8,88.89,44.2,59.03,"184,8,0,1",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1644315865000
620244930004acbd88b29efa,,38.94,92.2,42.61,62.94,"255,4,0,0",words,50,-1,1,78.58,0,12.6,false,false,english_1k,none,normal,false,false,false,,1644315795000
6201ea070004acbd887e5f78,true,43.16,92.09,44.99,62.07,"282,2,0,0",words,50,-1,3,78.41,0,29.1,false,false,english_1k,none,normal,false,false,false,,1644292615000
6201e6440004acbd88686244,,29.11,86.73,41.69,54.42,"213,24,0,1",words,50,-1,0,87.8,0,0,false,false,english_1k,none,normal,false,false,false,6201dd020004acbd882dc48f,1644291652000
6201e4520004acbd8859bd0c,,26.48,84.51,42.4,57.92,"173,18,2,4",words,50,-1,0,78.39,0,0,false,false,english_1k,none,normal,false,false,false,,1644291154000
6201e34c0004acbd88526a12,true,39.49,88.97,51.97,63.02,"212,17,1,3",words,50,-1,0,64.42,0,0,false,false,english_1k,none,normal,false,false,false,6201dd020004acbd882dc48f,1644290892000
6201e3020004acbd88526822,true,30.97,86.39,48.18,59.49,"189,20,2,1",words,50,-1,0,73.23,0,0,false,false,english_1k,none,normal,false,false,false,6201dd020004acbd882dc48f,1644290819000
6201e2260004acbd884b1635,true,22.83,80.68,47.51,64.68,"184,49,2,6",words,50,-1,0,96.73,0,0,false,false,english_5k,none,normal,false,false,false,6201dd020004acbd882dc48f,1644290599000
6201e14f0004acbd8847a233,true,19.21,82.01,40.36,61.2,"179,40,1,5",words,50,-1,0,111.79,0,0,false,false,english_10k,none,normal,false,false,false,6201dd020004acbd882dc48f,1644290384000
